0	"Other noninflammatory disorders of ovary, fallopian tube and broad ligament"	"Psychosexual disorder"
1	"Occlusion and stenosis of right middle cerebral artery"	"Right middle cerebral artery occlusion"
0	"Occlusion and stenosis of right middle cerebral artery"	"Nontraumatic nonpuerperal old healed anal sphincter tear"
1	"Retinopathy of prematurity, stage 0, bilateral"	"Retinopathy of prematurity, stage 0, both eyes"
0	"Retinopathy of prematurity, stage 0, bilateral"	"Family history of malignant neoplasm of colon under age 50 (situation)"
1	"Rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement"	"Rheumatoid arthritis w RF of left knee"
0	"Rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement"	"Nephrotic syndrome w membranoproliferative glomerulonephritis, type 3"
1	"Interstitial myositis, left hand"	"Interstitial myositis of left hand"
0	"Interstitial myositis, left hand"	"Diabetic retinopathy without macular edema due to drug induced diabetes mellitus"
1	"Presence of unspecified artificial hip joint"	"History of surface total hip arthroplasty"
0	"Presence of unspecified artificial hip joint"	"Melanocytic nevus, leg"
1	"Juvenile osteochondrosis of metatarsus, unspecified foot"	"Juvenile osteochondrosis of the foot"
0	"Juvenile osteochondrosis of metatarsus, unspecified foot"	"Burn any degree involving 80-89 percent of body surface"
1	"Anorectal fistula"	"Fistula, anal/rectal"
0	"Anorectal fistula"	"Epigastric tenderness"
1	"Acute cystitis without hematuria"	"Acute cystitis"
0	"Acute cystitis without hematuria"	"Gastritis, alcoholic with hemorrhage"
1	"Exostosis of external canal, unspecified ear"	"External ear canal exostosis"
0	"Exostosis of external canal, unspecified ear"	"Right M?ni?re's disease in remission"
1	"Tinea corporis"	"Dermatophytosis of the body"
0	"Tinea corporis"	"Situational disturbance, acute"
1	"Varicose veins of left lower extremity with ulcer of calf"	"Varicose ulcer of left calf, fat layer exposed"
0	"Varicose veins of left lower extremity with ulcer of calf"	"Congenital positional plagiocephaly"
1	"Congenital nystagmus"	"Congenital nystagmus (eye condition)"
0	"Congenital nystagmus"	"Left punctate keratitis"
1	"Sick sinus syndrome"	"Tachycardia-bradycardia"
0	"Sick sinus syndrome"	"Right internuclear ophthalmoplegia"
1	"Hematoma of pinna, right ear"	"Right pinna hematoma"
0	"Hematoma of pinna, right ear"	"Baby premature 30 weeks"
1	"Other chondrocalcinosis, unspecified knee"	"Chondrocalcinosis of knee joint"
0	"Other chondrocalcinosis, unspecified knee"	"Internuclear ophthalmoplegia, both eyes"
1	"Ankylosis, unspecified joint"	"Ankylosis of joint"
0	"Ankylosis, unspecified joint"	"Sarcoma, liver"
1	"Pressure ulcer of left elbow, stage 1"	"Pressure ulcer of left elbow stage 1"
0	"Pressure ulcer of left elbow, stage 1"	"Melanoma, skin of L eyelid"
1	"Myositis ossificans progressiva, right lower leg"	"Myositis ossificans progressiva involving right lower leg"
0	"Myositis ossificans progressiva, right lower leg"	"Complex regional pain syndrome Type 1, leg"
1	"Myositis ossificans progressiva, unspecified arm"	"Myositis ossificans progressiva of arm"
0	"Myositis ossificans progressiva, unspecified arm"	"Congenital hypoplasia of gallbladder"
1	"Defects in post-translational modification of lysosomal enzymes"	"I-cell disease"
0	"Defects in post-translational modification of lysosomal enzymes"	"Mature T/NK-cell lymphoma, axillary LN"
1	"Kaschin-Beck disease, left shoulder"	"Kaschin Beck disease of left shoulder"
0	"Kaschin-Beck disease, left shoulder"	"Paralytic lagophthalmos of left eyelid"
1	"Crohn's disease of both small and large intestine with unspecified complications"	"Crohns disease of small intestine and colon w complication"
0	"Crohn's disease of both small and large intestine with unspecified complications"	"Peripheral neuritis in pregnancy"
1	"Chronic multifocal osteomyelitis, left humerus"	"Chronic multifocal osteomyelitis of L humerus"
0	"Chronic multifocal osteomyelitis, left humerus"	"Spinal stenosis of thoracic region with myelopathy"
1	"Meralgia paresthetica, right lower limb"	"Meralgia paresthetica, R leg"
0	"Meralgia paresthetica, right lower limb"	"Congenital malformation of nasal septum"
1	"Other complications of bone marrow transplant"	"Growth failure after bone marrow transplant"
0	"Other complications of bone marrow transplant"	"Rheumatoid bursitis of R wrist"
1	"Retinal micro-aneurysms, unspecified, left eye"	"L retinal micro-aneurysms"
0	"Retinal micro-aneurysms, unspecified, left eye"	"Accessory lung"
1	"Other mycobacterial infections"	"Mycobacterial infection, disseminated, fortuitum"
0	"Other mycobacterial infections"	"Thoracic radiculopathy"
1	"Carcinoma in situ of trachea"	"Carcinoma in situ, trachea"
0	"Carcinoma in situ of trachea"	"Carcinoma in situ, penis"
1	"Malignant otitis externa, bilateral"	"Both sides malignant otitis externa"
0	"Malignant otitis externa, bilateral"	"Right Bartholin's gland cyst"
1	"Postherpetic geniculate ganglionitis"	"Herpes zoster auricularis"
0	"Postherpetic geniculate ganglionitis"	"Atrophic nonflaccid tympanic membrane"
1	"Diffuse cholesteatosis, right ear"	"Diffuse cholesteatosis right ear"
0	"Diffuse cholesteatosis, right ear"	"Posterior pole disseminated choroiditis, both eyes"
1	"Osteopathy after poliomyelitis, left ankle and foot"	"Osteopathy of left ankle after poliomyelitis"
0	"Osteopathy after poliomyelitis, left ankle and foot"	"Drug induced aseptic necrosis of right fibula"
1	"Encounter for palliative care"	"Comfort care only status"
0	"Encounter for palliative care"	"Osteochondropathy of right upper arm"
1	"Degeneration of chamber angle, left eye"	"Left chamber angle degeneration"
0	"Degeneration of chamber angle, left eye"	"Bipolar 1 disorder, in remission"
1	"Villonodular synovitis (pigmented), right wrist"	"Pigmented villonodular synovitis of right wrist"
0	"Villonodular synovitis (pigmented), right wrist"	"Burn, 40-49% BSA, third degree 10-19% BSA"
1	"Other complications of heart transplant"	"Cancer associated w heart transplant"
0	"Other complications of heart transplant"	"Left furuncle of thumb"
1	"Abscess of tendon sheath, right hand"	"Tendon sheath abscess of R hand"
0	"Abscess of tendon sheath, right hand"	"Juvenile dermatopolymyositis w myopathy"
1	"Benign neoplasm of extrahepatic bile ducts"	"Benign neoplasm of biliary duct"
0	"Benign neoplasm of extrahepatic bile ducts"	"R acute lacrimal canaliculitis"
1	"Idiopathic aseptic necrosis of unspecified femur"	"Avascular necrosis of the medial femoral condyle"
0	"Idiopathic aseptic necrosis of unspecified femur"	"Hypertrophy of bone of hand"
1	"Deficiency of other specified nutrient elements"	"Mineral deficiency"
0	"Deficiency of other specified nutrient elements"	"Myositis of lower leg"
1	"Streptobacillosis"	"Streptobacillary fever"
0	"Streptobacillosis"	"Heberdens nodes w arthropathy"
1	"Other specified protozoal intestinal diseases"	"Trichomonal enteritis"
0	"Other specified protozoal intestinal diseases"	"Full term premature rupture of membranes with onset of labor within 24 hours of rupture"
1	"Acute obstructive laryngitis [croup]"	"Recurrent croup"
0	"Acute obstructive laryngitis [croup]"	"L morgagnian cataract"
1	"Unspecified porphyria"	"Porphyrinuria"
0	"Unspecified porphyria"	"Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma of intrathoracic lymph nodes"
1	"Spontaneous rupture of extensor tendons, left lower leg"	"Spontaneous rupture of tendon of left lower leg"
0	"Spontaneous rupture of extensor tendons, left lower leg"	"Cataract with neovascularization"
1	"Kaschin-Beck disease, right wrist"	"Kaschin Beck disease of right wrist"
0	"Kaschin-Beck disease, right wrist"	"Cystoid macular retinal degeneration, both eyes"
1	"Common variable immunodeficiency with autoantibodies to B- or T-cells"	"Immunodeficiency w autoantibodies to B or T-cell"
0	"Common variable immunodeficiency with autoantibodies to B- or T-cells"	"Poliomyelitis osteopathy of thigh"
1	"Mixed conductive and sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side"	"Right mixed conductive and sensorineural hearing loss"
0	"Mixed conductive and sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side"	"Verruca vulgaris (common wart)"
1	"Trisomy 18, unspecified"	"Trisomy 18, complete"
0	"Trisomy 18, unspecified"	"Intractable hemiplegic status migrainosus"
1	"Secondary pigmentary degeneration, left eye"	"L secondary pigmentary retinal degeneration"
0	"Secondary pigmentary degeneration, left eye"	"Vertebral anomalies/dysgenesis, anal atresia, tracheo-esophageal fistula, esophageal atresia, renal anomalies, radial dysplasia association"
1	"Juvenile osteochondrosis of tarsus, unspecified ankle"	"Kohlers disease, tarsal navicular"
0	"Juvenile osteochondrosis of tarsus, unspecified ankle"	"Unstageable pressure ulcer of left elbow"
1	"Alcohol dependence with intoxication, unspecified"	"Alcohol intoxication in alcohol dependence, unspecified symptoms"
0	"Alcohol dependence with intoxication, unspecified"	"Both sides acute pinna infection"
1	"Psoriatic spondylitis"	"Psoriatic arthritis with spine involvement"
0	"Psoriatic spondylitis"	"Postprocedural liver failure"
1	"Disease of esophagus, unspecified"	"Disorder of esophagus"
0	"Disease of esophagus, unspecified"	"Cri du chat"
1	"Unspecified degenerative disorders of eyelid and periocular area"	"Degenerative disorder of eyelid"
0	"Unspecified degenerative disorders of eyelid and periocular area"	"Right musculocutaneous nerve paralysis"
1	"Ulcerative (chronic) pancolitis with rectal bleeding"	"Rectal hemorrhage due to chronic ulcerative pancolitis"
0	"Ulcerative (chronic) pancolitis with rectal bleeding"	"Chromoblastomycosis"
1	"Rat-bite fever, unspecified"	"Rat bite fever"
0	"Rat-bite fever, unspecified"	"Nontraumatic tear of right lower leg tendon"
1	"Drug-induced gout, left hip"	"Drug induced gout of L hip"
0	"Drug-induced gout, left hip"	"Encephalocele, occipital"
1	"Foreign body granuloma of soft tissue, not elsewhere classified, left upper arm"	"Foreign body granuloma of soft tissue, left upper arm"
0	"Foreign body granuloma of soft tissue, not elsewhere classified, left upper arm"	"Salmonella gastroenteritis"
1	"Encounter for gynecological examination (general) (routine) without abnormal findings"	"Routine gynecological exam done"
0	"Encounter for gynecological examination (general) (routine) without abnormal findings"	"Histidine metabolism disease"
1	"Drug or chemical induced diabetes mellitus with ketoacidosis with coma"	"Ketoacidotic coma due to drug induced diabetes mellitus"
0	"Drug or chemical induced diabetes mellitus with ketoacidosis with coma"	"Primary malignant neoplasm of peripheral nerves of shoulder"
1	"Nontraumatic subarachnoid hemorrhage from right middle cerebral artery"	"Nontraumatic right middle cerebral artery subarachnoid hemorrhage"
0	"Nontraumatic subarachnoid hemorrhage from right middle cerebral artery"	"Mast cell leukemia in relapse"
1	"Cystic meniscus, posterior horn of medial meniscus, right knee"	"Cystic meniscus of right medial posterior horn"
0	"Cystic meniscus, posterior horn of medial meniscus, right knee"	"Meningoencephalitis due to free-living amebae"
1	"Cutaneous follicle center lymphoma, unspecified site"	"Lymphoma, cutaneous follicle center"
0	"Cutaneous follicle center lymphoma, unspecified site"	"Left traumatic stenosis of external ear canal"
1	"Interstitial myositis, right hand"	"Interstitial myositis of R hand"
0	"Interstitial myositis, right hand"	"Left arm furuncle"
1	"Interstitial myositis, right ankle and foot"	"Interstitial myositis of R ankle and foot"
0	"Interstitial myositis, right ankle and foot"	"Pneumococcal arthritis of left hand"
1	"Infective myositis, multiple sites"	"Infective myositis of multiple sites"
0	"Infective myositis, multiple sites"	"Spinal enthesopathy of sacrococcygeal spine"
1	"Total perforations of tympanic membrane, left ear"	"Left total perforation of eardrum"
0	"Total perforations of tympanic membrane, left ear"	"Perirenal abscess"
1	"Otosclerosis involving oval window, obliterative, bilateral"	"Both sides obliterative otosclerosis oval window"
0	"Otosclerosis involving oval window, obliterative, bilateral"	"Varicose ulcer of left heel limited to skin layer"
1	"Trigger thumb, right thumb"	"Trigger thumb of right thumb"
0	"Trigger thumb, right thumb"	"Foreign body granuloma of soft tissue, right forearm"
1	"Crepitant synovitis (acute) (chronic), left wrist"	"Crepitant synovitis of L wrist"
0	"Crepitant synovitis (acute) (chronic), left wrist"	"Infantile spasms, intractable"
1	"Juvenile rheumatoid arthritis with systemic onset, right elbow"	"Systemic onset juvenile rheumatoid arthritis of R elbow"
0	"Juvenile rheumatoid arthritis with systemic onset, right elbow"	"Acute hematogenous osteomyelitis of left hand"
1	"Congenital stenosis of bronchus"	"Congenital bronchial stenosis"
0	"Congenital stenosis of bronchus"	"Both sides acute petrositis"
1	"Status post administration of tPA (rtPA) in a different facility within the last 24 hours prior to admission to current facility"	"History of administration of tissue plasminogen activator at different facility in last 24 hrs before current admission"
0	"Status post administration of tPA (rtPA) in a different facility within the last 24 hours prior to admission to current facility"	"History of - malignant melanoma (situation)"
1	"Gammaherpesviral mononucleosis with other complications"	"Gamma herpes mononucleosis w hepatomegaly"
0	"Gammaherpesviral mononucleosis with other complications"	"Alcohol withdrawal hallucinosis"
1	"Non-pressure chronic ulcer of left calf with fat layer exposed"	"Postthrombotic ulcer of left calf with inflammation, fat layer exposed"
0	"Non-pressure chronic ulcer of left calf with fat layer exposed"	"Opportunistic mycosis"
1	"Malignant neoplasm of short bones of right lower limb"	"Bone cancer, R foot"
0	"Malignant neoplasm of short bones of right lower limb"	"Interstitial keratitis, both eyes"
1	"Pulmonary coccidioidomycosis, unspecified"	"Coccidioidomycosis infection, pulmonary"
0	"Pulmonary coccidioidomycosis, unspecified"	"Traumatic arthritis of left elbow"
1	"Non-pressure chronic ulcer of right ankle with fat layer exposed"	"Venous stasis edema w ulcer of right ankle, fat layer exposed"
